Layer1	Layer2	CKA_Value
temporal	temporal	0.9898347637484598
temporal	spatial	0.6531658183502421
temporal	pool	0.026192282395505705
temporal	dropout	0.026192282395505705
temporal	projection	0.023818089615980132
temporal	batch_norm	0.5492739595048065
temporal	fc	0.01100033053946423
spatial	temporal	0.7218654647980377
spatial	spatial	0.9601132708301291
spatial	pool	0.03507890764959187
spatial	dropout	0.03507890764959187
spatial	projection	0.0320955870971882
spatial	batch_norm	0.9050355716476932
spatial	fc	0.013816999842986923
pool	temporal	0.025434073926565503
pool	spatial	0.03565952004723702
pool	pool	0.9847515017460762
pool	dropout	0.9847515017460762
pool	projection	0.9546635222255279
pool	batch_norm	0.22960169990072035
pool	fc	0.4539679278324876
dropout	temporal	0.025434073926565503
dropout	spatial	0.03565952004723702
dropout	pool	0.9847515017460762
dropout	dropout	0.9847515017460762
dropout	projection	0.9546635222255279
dropout	batch_norm	0.22960169990072035
dropout	fc	0.4539679278324876
projection	temporal	0.02179674410170697
projection	spatial	0.030678957213651145
projection	pool	0.9619218391296539
projection	dropout	0.9619218391296539
projection	projection	0.9793877863776606
projection	batch_norm	0.2203847516020132
projection	fc	0.5072067404329607
batch_norm	temporal	0.5599247261992767
batch_norm	spatial	0.922189729589865
batch_norm	pool	0.23464879075697867
batch_norm	dropout	0.23464879075697867
batch_norm	projection	0.2259445464697289
batch_norm	batch_norm	0.9686422466787303
batch_norm	fc	0.10506617957145735
fc	temporal	0.01120141090452625
fc	spatial	0.014333063113944371
fc	pool	0.4073946136614036
fc	dropout	0.4073946136614036
fc	projection	0.45957151521872
fc	batch_norm	0.09407724091872025
fc	fc	0.9153724090996097
temporal	temporal	0.9968872958331613
temporal	spatial	0.754020343861601
temporal	pool	0.026734586513706884
temporal	dropout	0.026734586513706884
temporal	projection	0.024305742291910196
temporal	batch_norm	0.5725765324661151
temporal	fc	0.011755192945697162
spatial	temporal	0.7212000995947454
spatial	spatial	0.9556894841191311
spatial	pool	0.03522167046509138
spatial	dropout	0.03522167046509138
spatial	projection	0.03209263074154054
spatial	batch_norm	0.8988389815911204
spatial	fc	0.014471811869728603
pool	temporal	0.02587351965015671
pool	spatial	0.03723383732852391
pool	pool	0.986226517191689
pool	dropout	0.986226517191689
pool	projection	0.9666688227633223
pool	batch_norm	0.23168999872316548
pool	fc	0.4170519261453681
dropout	temporal	0.02587351965015671
dropout	spatial	0.03723383732852391
dropout	pool	0.986226517191689
dropout	dropout	0.986226517191689
dropout	projection	0.9666688227633223
dropout	batch_norm	0.23168999872316548
dropout	fc	0.4170519261453681
projection	temporal	0.02220546579128518
projection	spatial	0.03210831504791856
projection	pool	0.9626369222847438
projection	dropout	0.9626369222847438
projection	projection	0.9806930998800159
projection	batch_norm	0.22210459420881268
projection	fc	0.46976319696013363
